,id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,id_parcelle,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,surface_terrain,longitude,latitude
3,2019-3,2019-01-08,1,Vente,209000.0,3.0,RUE DES CHAMPAGNES,0043,1160.0,01314,Priay,01,013140000E1676,0,1.0,Maison,90.0,4.0,S,sols,940.0,5.282085,45.999533
4,2019-4,2019-01-07,1,Vente,134900.0,5.0,LOT LE BIOLAY,A003,1370.0,01350,Saint-Étienne-du-Bois,01,01350000AA0011,0,1.0,Maison,101.0,5.0,S,sols,490.0,5.299919,46.293275
5,2019-5,2019-01-03,1,Vente,192000.0,165.0,ALL DES LIBELLULES,0445,1340.0,01024,Attignat,01,01024000AI0094,0,1.0,Maison,88.0,4.0,S,sols,708.0,5.174787,46.269969
6,2019-6,2019-01-08,1,Vente,45000.0,9.0,RTE DU VIADUC,0001,1250.0,01106,Cize,01,011060000A0086,0,1.0,Maison,39.0,2.0,S,sols,631.0,5.452134,46.205259
7,2019-6,2019-01-08,1,Vente,45000.0,,SUR LA LATIE,B017,1250.0,01106,Cize,01,011060000A0975,0,,,,,L,landes,120.0,5.452141,46.205327
13,2019-10,2019-01-07,1,Vente,116000.0,1724.0,RTE DE MONTLEGER,0105,1560.0,01230,Mantenay-Montlin,01,01230000ZH0060,0,1.0,Maison,100.0,1.0,S,sols,2103.0,5.118921,46.438798
14,2019-11,2019-01-08,1,Vente,266000.0,,CUET,B013,1340.0,01266,Montrevel-en-Bresse,01,012660000C0714,0,,,,,S,sols,184.0,5.11249,46.32215
15,2019-11,2019-01-08,1,Vente,266000.0,,CUET,B013,1340.0,01266,Montrevel-en-Bresse,01,012660000C0715,0,,,,,S,sols,8.0,5.112147,46.321812
16,2019-11,2019-01-08,1,Vente,266000.0,1250.0,RTE DE CUET,0037,1340.0,01266,Montrevel-en-Bresse,01,012660000C0716,0,1.0,Maison,115.0,4.0,S,sols,1067.0,5.11206,46.321862
17,2019-11,2019-01-08,1,Vente,266000.0,1250.0,RTE DE CUET,0037,1340.0,01266,Montrevel-en-Bresse,01,012660000C0716,0,3.0,Dépendance,,0.0,S,sols,1067.0,5.11206,46.321862
18,2019-11,2019-01-08,1,Vente,266000.0,,CUET,B013,1340.0,01266,Montrevel-en-Bresse,01,012660000C0718,0,,,,,S,sols,39.0,5.112198,46.32216
19,2019-12,2019-01-12,1,Vente,138100.0,181.0,RTE DE VERNOUX,0150,1560.0,01128,Courtes,01,01128000WA0034,0,1.0,Maison,99.0,4.0,S,sols,1500.0,5.103368,46.468162
20,2019-12,2019-01-12,1,Vente,138100.0,181.0,RTE DE VERNOUX,0150,1560.0,01128,Courtes,01,01128000WA0034,0,3.0,Dépendance,,0.0,S,sols,1500.0,5.103368,46.468162
21,2019-13,2019-01-12,1,Vente,7570.0,,CROCU,B042,1560.0,01388,Saint-Trivier-de-Courtes,01,013880000A0327,0,,,,,T,terres,8370.0,5.045541,46.462847
22,2019-13,2019-01-12,1,Vente,7570.0,,LE PIOCHAY,B102,1560.0,01388,Saint-Trivier-de-Courtes,01,013880000A0333,0,,,,,T,terres,7100.0,5.04837,46.463092
23,2019-13,2019-01-12,1,Vente,7570.0,,LE PIOCHAY,B102,1560.0,01388,Saint-Trivier-de-Courtes,01,013880000A0335,0,,,,,J,jardins,275.0,5.048193,46.46415
24,2019-13,2019-01-12,1,Vente,7570.0,,GRANDVAL,B075,1560.0,01388,Saint-Trivier-de-Courtes,01,013880000A0351,0,,,,,P,prés,4310.0,5.05012,46.463315
25,2019-13,2019-01-12,1,Vente,7570.0,,LE PIOCHAY,B102,1560.0,01388,Saint-Trivier-de-Courtes,01,013880000A0658,0,,,,,T,terres,5513.0,5.047072,46.463672
26,2019-13,2019-01-12,1,Vente,7570.0,,LE PIOCHAY,B102,1560.0,01388,Saint-Trivier-de-Courtes,01,013880000A0660,0,,,,,T,terres,4002.0,5.047962,46.463675
27,2019-13,2019-01-12,1,Vente,7570.0,,LE PIOCHAY,B102,1560.0,01388,Saint-Trivier-de-Courtes,01,013880000A0662,0,,,,,P,prés,4617.0,5.049154,46.46329
28,2019-13,2019-01-12,1,Vente,7570.0,,FARNOZ,B062,1560.0,01388,Saint-Trivier-de-Courtes,01,013880000B0420,0,,,,,T,terres,958.0,5.058275,46.456092
29,2019-13,2019-01-12,1,Vente,7570.0,,FARNOZ,B062,1560.0,01388,Saint-Trivier-de-Courtes,01,013880000B0421,0,,,,,T,terres,4490.0,5.05705,46.456052
30,2019-13,2019-01-12,1,Vente,7570.0,,FARNOZ,B062,1560.0,01388,Saint-Trivier-de-Courtes,01,013880000B0422,0,,,,,T,terres,1974.0,5.056071,46.455785
31,2019-13,2019-01-12,1,Vente,7570.0,,FARNOZ,B062,1560.0,01388,Saint-Trivier-de-Courtes,01,013880000B0563,0,,,,,T,terres,1629.0,5.05571,46.45568
32,2019-14,2019-01-09,1,Vente,15000.0,5575.0,MOLARDOURY,B094,1560.0,01388,Saint-Trivier-de-Courtes,01,013880000D0968,0,3.0,Dépendance,,0.0,S,sols,1063.0,5.064424,46.455163
33,2019-15,2019-01-15,1,Vente,207000.0,,MONTDIDIER,B034,1310.0,01264,Montracol,01,012640000B0167,0,,,,,T,terres,1100.0,5.134645,46.181047
34,2019-15,2019-01-15,1,Vente,207000.0,544.0,RTE DE BOIS BRULE,0025,1310.0,01264,Montracol,01,012640000B0954,0,1.0,Maison,123.0,4.0,S,sols,1073.0,5.135029,46.180934
35,2019-16,2019-01-08,1,Vente,3040.0,,CHAMAMBARD,B011,1310.0,01065,Buellas,01,010650000A0320,0,,,,,P,prés,6060.0,5.155339,46.222005
40,2019-19,2019-01-07,1,Vente,583000.0,51.0,RUE CHAUDOUET,0067,1960.0,01289,Péronnas,01,01289000AC0182,0,2.0,Appartement,84.0,4.0,AG,terrains d'agrément,619.0,5.209615,46.190473
41,2019-19,2019-01-07,1,Vente,583000.0,51.0,RUE CHAUDOUET,0067,1960.0,01289,Péronnas,01,01289000AC0182,0,3.0,Dépendance,,0.0,S,sols,1002.0,5.209615,46.190473
42,2019-19,2019-01-07,1,Vente,583000.0,51.0,RUE CHAUDOUET,0067,1960.0,01289,Péronnas,01,01289000AC0182,0,2.0,Appartement,84.0,4.0,S,sols,1002.0,5.209615,46.190473
43,2019-19,2019-01-07,1,Vente,583000.0,51.0,RUE CHAUDOUET,0067,1960.0,01289,Péronnas,01,01289000AC0182,0,3.0,Dépendance,,0.0,AG,terrains d'agrément,619.0,5.209615,46.190473
44,2019-19,2019-01-07,1,Vente,583000.0,51.0,RUE CHAUDOUET,0067,1960.0,01289,Péronnas,01,01289000AC0182,0,3.0,Dépendance,,0.0,S,sols,1002.0,5.209615,46.190473
45,2019-19,2019-01-07,1,Vente,583000.0,51.0,RUE CHAUDOUET,0067,1960.0,01289,Péronnas,01,01289000AC0182,0,2.0,Appartement,84.0,4.0,S,sols,1002.0,5.209615,46.190473
46,2019-19,2019-01-07,1,Vente,583000.0,51.0,RUE CHAUDOUET,0067,1960.0,01289,Péronnas,01,01289000AC0182,0,2.0,Appartement,84.0,4.0,S,sols,1002.0,5.209615,46.190473
47,2019-19,2019-01-07,1,Vente,583000.0,51.0,RUE CHAUDOUET,0067,1960.0,01289,Péronnas,01,01289000AC0182,0,2.0,Appartement,84.0,4.0,AG,terrains d'agrément,619.0,5.209615,46.190473
48,2019-19,2019-01-07,1,Vente,583000.0,51.0,RUE CHAUDOUET,0067,1960.0,01289,Péronnas,01,01289000AC0182,0,2.0,Appartement,84.0,4.0,AG,terrains d'agrément,619.0,5.209615,46.190473
49,2019-19,2019-01-07,1,Vente,583000.0,51.0,RUE CHAUDOUET,0067,1960.0,01289,Péronnas,01,01289000AC0182,0,2.0,Appartement,84.0,4.0,S,sols,1002.0,5.209615,46.190473
50,2019-19,2019-01-07,1,Vente,583000.0,51.0,RUE CHAUDOUET,0067,1960.0,01289,Péronnas,01,01289000AC0182,0,3.0,Dépendance,,0.0,AG,terrains d'agrément,619.0,5.209615,46.190473
51,2019-19,2019-01-07,1,Vente,583000.0,51.0,RUE CHAUDOUET,0067,1960.0,01289,Péronnas,01,01289000AC0182,0,2.0,Appartement,84.0,4.0,S,sols,1002.0,5.209615,46.190473
52,2019-19,2019-01-07,1,Vente,583000.0,51.0,RUE CHAUDOUET,0067,1960.0,01289,Péronnas,01,01289000AC0182,0,3.0,Dépendance,,0.0,S,sols,1002.0,5.209615,46.190473
53,2019-19,2019-01-07,1,Vente,583000.0,51.0,RUE CHAUDOUET,0067,1960.0,01289,Péronnas,01,01289000AC0182,0,3.0,Dépendance,,0.0,AG,terrains d'agrément,619.0,5.209615,46.190473
54,2019-19,2019-01-07,1,Vente,583000.0,51.0,RUE CHAUDOUET,0067,1960.0,01289,Péronnas,01,01289000AC0182,0,2.0,Appartement,84.0,4.0,AG,terrains d'agrément,619.0,5.209615,46.190473
55,2019-19,2019-01-07,1,Vente,583000.0,51.0,RUE CHAUDOUET,0067,1960.0,01289,Péronnas,01,01289000AC0182,0,2.0,Appartement,84.0,4.0,AG,terrains d'agrément,619.0,5.209615,46.190473
56,2019-19,2019-01-07,1,Vente,583000.0,51.0,RUE CHAUDOUET,0067,1960.0,01289,Péronnas,01,01289000AC0182,0,3.0,Dépendance,,0.0,S,sols,1002.0,5.209615,46.190473
57,2019-19,2019-01-07,1,Vente,583000.0,51.0,RUE CHAUDOUET,0067,1960.0,01289,Péronnas,01,01289000AC0182,0,3.0,Dépendance,,0.0,AG,terrains d'agrément,619.0,5.209615,46.190473
58,2019-19,2019-01-07,1,Vente,583000.0,51.0,RUE CHAUDOUET,0067,1960.0,01289,Péronnas,01,01289000AC0182,0,2.0,Appartement,84.0,4.0,AG,terrains d'agrément,619.0,5.209615,46.190473
59,2019-19,2019-01-07,1,Vente,583000.0,51.0,RUE CHAUDOUET,0067,1960.0,01289,Péronnas,01,01289000AC0182,0,2.0,Appartement,84.0,4.0,S,sols,1002.0,5.209615,46.190473
60,2019-19,2019-01-07,1,Vente,583000.0,51.0,RUE CHAUDOUET,0067,1960.0,01289,Péronnas,01,01289000AC0182,0,3.0,Dépendance,,0.0,S,sols,1002.0,5.209615,46.190473
61,2019-19,2019-01-07,1,Vente,583000.0,51.0,RUE CHAUDOUET,0067,1960.0,01289,Péronnas,01,01289000AC0182,0,3.0,Dépendance,,0.0,AG,terrains d'agrément,619.0,5.209615,46.190473
62,2019-19,2019-01-07,1,Vente,583000.0,51.0,RUE CHAUDOUET,0067,1960.0,01289,Péronnas,01,01289000AC0182,0,3.0,Dépendance,,0.0,AG,terrains d'agrément,619.0,5.209615,46.190473
63,2019-19,2019-01-07,1,Vente,583000.0,51.0,RUE CHAUDOUET,0067,1960.0,01289,Péronnas,01,01289000AC0182,0,3.0,Dépendance,,0.0,S,sols,1002.0,5.209615,46.190473
64,2019-20,2019-01-08,2,Echange,3240.0,,LA GROSSE GRANGE,B109,1560.0,01380,Saint-Nizier-le-Bouchoux,01,01380000YB0090,0,,,,,S,sols,612.0,5.146319,46.461286
65,2019-20,2019-01-08,3,Echange,3240.0,,LA GROSSE GRANGE,B109,1560.0,01380,Saint-Nizier-le-Bouchoux,01,01380000YB0092,0,,,,,T,terres,1004.0,5.146065,46.460566
67,2019-22,2019-01-08,1,Vente,235000.0,1.0,RUE JOACHIN DU BELLAY,2040,1000.0,01053,Bourg-en-Bresse,01,01053000AR0380,0,1.0,Maison,196.0,9.0,S,sols,388.0,5.226903,46.189391
68,2019-23,2019-01-03,1,Vente,140000.0,435.0,CHE DU POMMIER,0349,1960.0,01289,Péronnas,01,012890000C0381,0,1.0,Maison,73.0,4.0,S,sols,1116.0,5.228453,46.163477
69,2019-24,2019-01-03,1,Vente,106000.0,437.0,CHE DU POMMIER,0349,1960.0,01289,Péronnas,01,012890000C0380,0,1.0,Maison,73.0,4.0,S,sols,825.0,5.228363,46.163681
72,2019-26,2019-01-11,1,Vente,200000.0,95.0,RUE DU MARTIN PECHEUR,0219,1000.0,01344,Saint-Denis-lès-Bourg,01,01344000AE0133,0,1.0,Maison,103.0,5.0,S,sols,860.0,5.199263,46.20884
73,2019-27,2019-01-16,1,Vente,172750.0,1587.0,RTE DE CUISERY,0063,1190.0,01337,Saint-Bénigne,01,01337000ZL0515,0,1.0,Maison,132.0,5.0,S,sols,1000.0,4.948424,46.447865
74,2019-27,2019-01-16,1,Vente,172750.0,1587.0,RTE DE CUISERY,0063,1190.0,01337,Saint-Bénigne,01,01337000ZL0515,0,1.0,Maison,132.0,5.0,AG,terrains d'agrément,1776.0,4.948424,46.447865
79,2019-30,2019-01-03,1,Vente,6000.0,,CHEVRIER,B012,1310.0,01264,Montracol,01,012640000B0862,0,,,,,P,prés,6182.0,5.143923,46.184366
80,2019-30,2019-01-03,1,Vente,6000.0,,CHEVRIER,B012,1310.0,01264,Montracol,01,012640000B0864,0,,,,,T,terres,12393.0,5.141624,46.184125
81,2019-30,2019-01-03,1,Vente,6000.0,,CHEVRIER,B012,1310.0,01264,Montracol,01,012640000B0957,0,,,,,T,terres,1356.0,5.142188,46.184381
89,2019-35,2019-01-10,1,Vente,390000.0,36.0,AV DE LYON,2390,1000.0,01053,Bourg-en-Bresse,01,01053000AK0049,0,2.0,Appartement,46.0,2.0,S,sols,1060.0,5.213385,46.193813
90,2019-35,2019-01-10,1,Vente,390000.0,36.0,AV DE LYON,2390,1000.0,01053,Bourg-en-Bresse,01,01053000AK0049,0,2.0,Appartement,126.0,6.0,S,sols,1060.0,5.213385,46.193813
91,2019-35,2019-01-10,1,Vente,390000.0,36.0,AV DE LYON,2390,1000.0,01053,Bourg-en-Bresse,01,01053000AK0049,0,3.0,Dépendance,,0.0,S,sols,1060.0,5.213385,46.193813
94,2019-37,2019-01-04,1,Vente,214500.0,116.0,ALL DES GLANEUSES,1714,1000.0,01053,Bourg-en-Bresse,01,01053000CD0255,0,1.0,Maison,108.0,5.0,S,sols,342.0,5.254661,46.210071
95,2019-38,2019-01-04,1,Vente,135000.0,,EN LAGNAT,B041,1290.0,01136,Cruzilles-lès-Mépillat,01,01136000ZA0036,0,,,,,T,terres,3310.0,4.863786,46.227273
96,2019-38,2019-01-04,1,Vente,135000.0,37.0,LES CHAMBARDS OUEST,B052,1290.0,01136,Cruzilles-lès-Mépillat,01,01136000ZA0132,0,1.0,Maison,48.0,2.0,S,sols,935.0,4.864191,46.227455
97,2019-39,2019-01-07,1,Vente,228.5,,PRES BOILLET,B125,1190.0,01402,Sermoyer,01,01402000WB0031,0,,,,,P,prés,3264.0,4.969985,46.495031
98,2019-40,2019-01-18,1,Vente,258.3,,PRES COMTE,B128,1190.0,01402,Sermoyer,01,01402000WA0002,0,,,,,P,prés,2870.0,4.960342,46.491596
99,2019-41,2019-01-07,1,Vente,128.0,,AUX ALIMONAYES,B001,1190.0,01402,Sermoyer,01,01402000ZD0122,0,,,,,T,terres,1423.0,4.961851,46.49827
107,2019-44,2019-01-10,1,Vente,63000.0,,CRUZILLES,B013,1290.0,01136,Cruzilles-lès-Mépillat,01,011360000B1390,0,,,,,AB,terrains a bâtir,750.0,4.877672,46.220012
108,2019-45,2019-01-07,1,Vente,153000.0,,PISTOLET EST,B227,1570.0,01159,Feillens,01,01159000AO0011,0,,,,,BT,taillis simples,483.0,4.879054,46.339723
109,2019-45,2019-01-07,1,Vente,153000.0,,PISTOLET EST,B227,1570.0,01159,Feillens,01,01159000AO0013,0,,,,,BT,taillis simples,625.0,4.878832,46.339608
110,2019-45,2019-01-07,1,Vente,153000.0,,PISTOLET EST,B227,1570.0,01159,Feillens,01,01159000AO0018,0,,,,,T,terres,551.0,4.87881,46.339083
111,2019-45,2019-01-07,1,Vente,153000.0,,PISTOLET EST,B227,1570.0,01159,Feillens,01,01159000AO0019,0,,,,,T,terres,595.0,4.87867,46.339015
112,2019-45,2019-01-07,1,Vente,153000.0,,PISTOLET EST,B227,1570.0,01159,Feillens,01,01159000AO0020,0,,,,,T,terres,1016.0,4.878605,46.339188
113,2019-45,2019-01-07,1,Vente,153000.0,,PISTOLET EST,B227,1570.0,01159,Feillens,01,01159000AO0021,0,,,,,T,terres,1025.0,4.87836,46.339211
114,2019-45,2019-01-07,1,Vente,153000.0,,PISTOLET EST,B227,1570.0,01159,Feillens,01,01159000AO0022,0,,,,,T,terres,1241.0,4.87817,46.339288
115,2019-45,2019-01-07,1,Vente,153000.0,920.0,RTE DU DEGOTTET,0116,1570.0,01159,Feillens,01,01159000AO0029,0,1.0,Maison,75.0,3.0,S,sols,965.0,4.878018,46.338802
116,2019-46,2019-01-07,1,Vente,3381.0,,LES BORDAS,B028,1380.0,01025,Bâgé-Dommartin,01,010250000B0273,0,,,,,BT,taillis simples,5340.0,4.930451,46.338255
117,2019-46,2019-01-07,1,Vente,3381.0,,LES BORDAS,B028,1380.0,01025,Bâgé-Dommartin,01,010250000B0288,0,,,,,T,terres,5846.0,4.931593,46.337965
118,2019-46,2019-01-07,1,Vente,3381.0,,LES CHANEYES,B059,1380.0,01025,Bâgé-Dommartin,01,010250000B0330,0,,,,,T,terres,3757.0,4.933736,46.336781
119,2019-46,2019-01-07,1,Vente,3381.0,,LES PETITES BROYERES,B208,1380.0,01025,Bâgé-Dommartin,01,010250000B0375,0,,,,,BP,peupleraies,6607.0,4.928794,46.337313
120,2019-46,2019-01-07,1,Vente,3381.0,,LES PETITES BROYERES,B208,1380.0,01025,Bâgé-Dommartin,01,010250000B0376,0,,,,,BT,taillis simples,993.0,4.928866,46.33754
123,2019-49,2019-01-11,1,Vente,223000.0,586.0,RTE DU CORRIDOR,0185,1380.0,01025,Bâgé-Dommartin,01,010250000F2416,0,1.0,Maison,116.0,5.0,AG,terrains d'agrément,558.0,4.941863,46.318099
124,2019-49,2019-01-11,1,Vente,223000.0,586.0,RTE DU CORRIDOR,0185,1380.0,01025,Bâgé-Dommartin,01,010250000F2416,0,1.0,Maison,116.0,5.0,S,sols,500.0,4.941863,46.318099
126,2019-51,2019-01-14,1,Vente,150000.0,5286.0,CHANFANT,B029,1570.0,01231,Manziat,01,01231000AK0110,0,1.0,Maison,85.0,4.0,S,sols,885.0,4.89949,46.368887
127,2019-51,2019-01-14,1,Vente,150000.0,,CHANFANT,B029,1570.0,01231,Manziat,01,01231000AK0111,0,,,,,J,jardins,460.0,4.89909,46.369012
128,2019-52,2019-01-07,1,Vente,85.0,,AU CHAMPERE,B024,1190.0,01402,Sermoyer,01,01402000WA0257,0,,,,,VI,vignes,340.0,4.974779,46.487976
129,2019-52,2019-01-07,1,Vente,85.0,,GRAND MOLLET,B086,1190.0,01402,Sermoyer,01,01402000ZC0281,0,,,,,BT,taillis simples,915.0,4.956514,46.495444
130,2019-53,2019-01-07,1,Vente,133100.0,16.0,RUE DU PLATANE,0130,1190.0,01057,Boz,01,010570000A0874,0,1.0,Maison,87.0,4.0,S,sols,710.0,4.907669,46.407033
131,2019-54,2019-01-03,1,Vente,50000.0,7.0,RUE ALBERT 1ER,0090,1000.0,01053,Bourg-en-Bresse,01,01053000BK0259,0,3.0,Dépendance,,0.0,S,sols,66.0,5.232498,46.206719
132,2019-54,2019-01-03,1,Vente,50000.0,7.0,RUE ALBERT 1ER,0090,1000.0,01053,Bourg-en-Bresse,01,01053000BK0259,0,3.0,Dépendance,,0.0,S,sols,66.0,5.232498,46.206719
133,2019-54,2019-01-03,1,Vente,50000.0,7.0,RUE ALBERT 1ER,0090,1000.0,01053,Bourg-en-Bresse,01,01053000BK0259,0,3.0,Dépendance,,0.0,S,sols,66.0,5.232498,46.206719
134,2019-54,2019-01-03,1,Vente,50000.0,7.0,RUE ALBERT 1ER,0090,1000.0,01053,Bourg-en-Bresse,01,01053000BK0259,0,3.0,Dépendance,,0.0,S,sols,66.0,5.232498,46.206719
135,2019-54,2019-01-03,1,Vente,50000.0,7.0,RUE ALBERT 1ER,0090,1000.0,01053,Bourg-en-Bresse,01,01053000BK0259,0,3.0,Dépendance,,0.0,S,sols,66.0,5.232498,46.206719
136,2019-54,2019-01-03,1,Vente,50000.0,7.0,RUE ALBERT 1ER,0090,1000.0,01053,Bourg-en-Bresse,01,01053000BK0260,0,,,,,S,sols,66.0,5.232614,46.206732
137,2019-55,2019-01-08,1,Vente,114500.0,,A CORVANGEL,B063,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AC0042,0,,,,,P,prés,4164.0,5.099012,46.295833
138,2019-55,2019-01-08,1,Vente,114500.0,,A CORVANGEL,B063,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AC0043,0,,,,,S,sols,2000.0,5.099363,46.296306
139,2019-55,2019-01-08,1,Vente,114500.0,,A CORVANGEL,B063,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AC0043,0,,,,,P,prés,8040.0,5.099363,46.296306
140,2019-56,2019-01-08,1,Vente,2600.0,,CHOGNARD,B041,1340.0,01024,Attignat,01,010240000A0155,0,,,,,T,terres,4654.0,5.15088,46.286538
141,2019-56,2019-01-08,1,Vente,2600.0,,CHOGNARD,B041,1340.0,01024,Attignat,01,010240000A0902,0,,,,,P,prés,5220.0,5.150471,46.286288
142,2019-57,2019-01-11,1,Vente,130800.0,5433.0,L HOPITAL,B027,1190.0,01305,Pont-de-Vaux,01,01305000AE0140,0,1.0,Maison,85.0,4.0,S,sols,932.0,4.946009,46.434496
144,2019-59,2019-01-09,1,Vente,266140.0,5607.0,LA CROIX,B029,1380.0,01343,Saint-Cyr-sur-Menthon,01,01343000ZM0332,0,1.0,Maison,153.0,4.0,AG,terrains d'agrément,1032.0,4.969856,46.271526
145,2019-59,2019-01-09,1,Vente,266140.0,5607.0,LA CROIX,B029,1380.0,01343,Saint-Cyr-sur-Menthon,01,01343000ZM0332,0,1.0,Maison,153.0,4.0,S,sols,600.0,4.969856,46.271526
146,2019-60,2019-01-23,1,Vente,55000.0,58.0,GR GRANDE RUE,0040,1290.0,01306,Pont-de-Veyle,01,013060000A0290,0,1.0,Maison,55.0,2.0,S,sols,30.0,4.888286,46.26354
147,2019-61,2019-01-08,1,Vente,52000.0,,RTE DE LA MAIRIE,0100,1240.0,01069,Certines,01,01069000ZB0065,0,,,,,AB,terrains a bâtir,500.0,5.266096,46.130071
150,2019-64,2019-01-08,1,Vente,52500.0,,GRAND PELOUX,B018,1310.0,01140,Curtafond,01,011400000D0109,0,,,,,P,prés,7559.0,5.090523,46.295612
151,2019-64,2019-01-08,1,Vente,52500.0,,LES GOUTTES,B017,1310.0,01140,Curtafond,01,011400000D0127,0,,,,,P,prés,22769.0,5.092692,46.292551
152,2019-64,2019-01-08,1,Vente,52500.0,,LES GOUTTES,B017,1310.0,01140,Curtafond,01,011400000D0169,0,,,,,T,terres,5356.0,5.092838,46.291255
153,2019-64,2019-01-08,1,Vente,52500.0,,AUX BIEUX,B011,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AC0005,0,,,,,T,terres,988.0,5.093746,46.295312
154,2019-64,2019-01-08,1,Vente,52500.0,,AUX BIEUX,B011,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AC0006,0,,,,,T,terres,10400.0,5.093558,46.294578
155,2019-64,2019-01-08,1,Vente,52500.0,,VERS LE PETIT ETANG,B254,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AC0019,0,,,,,BT,taillis simples,1115.0,5.097808,46.296091
156,2019-64,2019-01-08,1,Vente,52500.0,,VERS LE PETIT ETANG,B254,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AC0020,0,,,,,BT,taillis simples,897.0,5.097071,46.296634
157,2019-64,2019-01-08,1,Vente,52500.0,,AUX PLANCHES,B192,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AC0022,0,,,,,P,prés,14310.0,5.094431,46.296907
158,2019-64,2019-01-08,1,Vente,52500.0,,AUX PLANCHES,B192,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AC0023,0,,,,,T,terres,10480.0,5.094906,46.295684
159,2019-64,2019-01-08,1,Vente,52500.0,,AUX PLANCHES,B192,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AC0024,0,,,,,P,prés,6610.0,5.094138,46.295282
160,2019-64,2019-01-08,1,Vente,52500.0,,AUX PLANCHES,B192,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AC0025,0,,,,,P,prés,3600.0,5.093728,46.296351
161,2019-64,2019-01-08,1,Vente,52500.0,,AUX PLANCHES,B192,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AC0027,0,,,,,T,terres,1653.0,5.093291,46.296842
162,2019-64,2019-01-08,1,Vente,52500.0,,AUX PLANCHES,B192,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AC0028,0,,,,,T,terres,1468.0,5.093665,46.296815
163,2019-64,2019-01-08,1,Vente,52500.0,,AUX PLANCHES,B192,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AC0029,0,,,,,P,prés,2490.0,5.09318,46.297094
164,2019-64,2019-01-08,1,Vente,52500.0,,AUX PLANCHES,B192,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AC0030,0,,,,,P,prés,158.0,5.093522,46.297364
165,2019-64,2019-01-08,1,Vente,52500.0,,LES PEUPLIERES,B182,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AC0031,0,,,,,P,prés,3548.0,5.093814,46.297538
166,2019-64,2019-01-08,1,Vente,52500.0,,LES PEUPLIERES,B182,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AC0032,0,,,,,T,terres,8400.0,5.09513,46.297677
167,2019-64,2019-01-08,1,Vente,52500.0,,GRAND ETANG,B106,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AC0033,0,,,,,T,terres,11860.0,5.096431,46.297338
168,2019-64,2019-01-08,1,Vente,52500.0,,GRAND ETANG,B106,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AC0034,0,,,,,T,terres,10160.0,5.095739,46.298121
169,2019-64,2019-01-08,1,Vente,52500.0,,GRAND ETANG,B106,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AC0037,0,,,,,T,terres,12470.0,5.098979,46.297746
170,2019-64,2019-01-08,1,Vente,52500.0,,GRAND ETANG,B106,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AC0039,0,,,,,P,prés,7020.0,5.098168,46.296542
171,2019-64,2019-01-08,1,Vente,52500.0,,A CORVANGEL,B063,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AC0045,0,,,,,T,terres,3683.0,5.100153,46.297704
172,2019-64,2019-01-08,1,Vente,52500.0,,A CORVANGEL,B063,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AC0069,0,,,,,P,prés,24730.0,5.101154,46.293128
173,2019-64,2019-01-08,1,Vente,52500.0,,A CORVANGEL,B063,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AC0073,0,,,,,P,prés,4086.0,5.101548,46.29415
174,2019-64,2019-01-08,1,Vente,52500.0,,A CORVANGEL,B063,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AC0074,0,,,,,T,terres,6647.0,5.101809,46.294672
175,2019-64,2019-01-08,1,Vente,52500.0,,A CORVANGEL,B063,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AC0075,0,,,,,VI,vignes,2254.0,5.102369,46.294812
176,2019-64,2019-01-08,1,Vente,52500.0,,A CORVANGEL,B063,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AC0076,0,,,,,T,terres,8570.0,5.102907,46.295006
177,2019-64,2019-01-08,1,Vente,52500.0,,A CORVANGEL,B063,1310.0,01375,Saint-Martin-le-Châtel,01,01375000AC0077,0,,,,,P,prés,10080.0,5.103164,46.293497
