,id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
0,2017-1,2017-01-02,1,Vente,27000.0,83.0,,RUE CHARLES ROBIN,0820,1000.0,01053,Bourg-en-Bresse,01,,,01053000BK0039,,,13,,8,34.24,,,,,,,2,2.0,Appartement,37.0,2.0,,,,,,5.23442,46.206151
1,2017-2,2017-01-05,1,Vente,115000.0,,,LES VAVRES,B032,1960.0,01289,Péronnas,01,,,01289000AR0388,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,788.0,5.203425,46.176104
2,2017-3,2017-01-06,1,Vente,1.0,,,LA POIPE,B080,1380.0,01343,Saint-Cyr-sur-Menthon,01,,,01343000ZM0197,,,,,,,,,,,,,0,,,,,P,prés,,,42.0,4.975854,46.277352
3,2017-3,2017-01-06,1,Vente,1.0,,,LA POIPE,B080,1380.0,01343,Saint-Cyr-sur-Menthon,01,,,01343000ZM0198,,,,,,,,,,,,,0,,,,,P,prés,,,77.0,4.975616,46.277595
4,2017-3,2017-01-06,1,Vente,1.0,,,LA POIPE,B080,1380.0,01343,Saint-Cyr-sur-Menthon,01,,,01343000ZM0201,,,,,,,,,,,,,0,,,,,P,prés,,,94.0,4.975464,46.27679
5,2017-4,2017-01-09,1,Vente,1.0,,,MONTGRIMOUX CENTRE,B205,1570.0,01159,Feillens,01,,,01159000AH0996,,,,,,,,,,,,,0,,,,,P,prés,,,50.0,4.904058,46.337125
6,2017-5,2017-01-03,1,Vente,258000.0,11.0,,IMP DES PINSONS,0384,1000.0,01344,Saint-Denis-lès-Bourg,01,,,01344000AK0042,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,655.0,5.205759,46.197471
7,2017-5,2017-01-03,1,Vente,258000.0,11.0,,IMP DES PINSONS,0384,1000.0,01344,Saint-Denis-lès-Bourg,01,,,01344000AK0042,,,,,,,,,,,,,0,2.0,Appartement,22.0,1.0,S,sols,,,655.0,5.205759,46.197471
8,2017-5,2017-01-03,1,Vente,258000.0,11.0,,IMP DES PINSONS,0384,1000.0,01344,Saint-Denis-lès-Bourg,01,,,01344000AK0042,,,,,,,,,,,,,0,2.0,Appartement,22.0,1.0,S,sols,,,655.0,5.205759,46.197471
9,2017-5,2017-01-03,1,Vente,258000.0,11.0,,IMP DES PINSONS,0384,1000.0,01344,Saint-Denis-lès-Bourg,01,,,01344000AK0042,,,,,,,,,,,,,0,2.0,Appartement,120.0,5.0,S,sols,,,655.0,5.205759,46.197471
10,2017-6,2017-01-05,1,Vente,175050.0,11.0,,SAINT MICHEL,B244,1370.0,01426,Val-Revermont,01,,,01426000ZI0195,,,,,,,,,,,,,0,1.0,Maison,99.0,5.0,S,sols,,,471.0,5.361603,46.274704
11,2017-7,2017-01-06,1,Vente,162000.0,6.0,,RUE LOUIS BLERIOT,2330,1000.0,01053,Bourg-en-Bresse,01,,,01053000BM0425,,,21,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.234012,46.21193
12,2017-7,2017-01-06,1,Vente,162000.0,6.0,,RUE LOUIS BLERIOT,2330,1000.0,01053,Bourg-en-Bresse,01,,,01053000BM0425,,,8,69.63,,,,,,,,,1,2.0,Appartement,69.0,3.0,,,,,,5.234012,46.21193
13,2017-7,2017-01-06,1,Vente,162000.0,6.0,,RUE LOUIS BLERIOT,2330,1000.0,01053,Bourg-en-Bresse,01,,,01053000BM0425,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,158.0,5.234012,46.21193
14,2017-7,2017-01-06,1,Vente,162000.0,2.0,,RUE LOUIS BLERIOT,2330,1000.0,01053,Bourg-en-Bresse,01,,,01053000BM0428,,,,,,,,,,,,,0,,,,,S,sols,,,968.0,5.233938,46.211782
15,2017-8,2017-01-11,1,Vente,165900.0,5187.0,,LES METRAS,B077,1250.0,01072,Ceyzériat,01,,,01072000AC0448,,,,,,,,,,,,,0,1.0,Maison,90.0,4.0,S,sols,,,296.0,5.31439,46.190429
16,2017-9,2017-01-13,1,Vente,181800.0,277.0,,RUE DES HIRONDELLES,1895,1000.0,01053,Bourg-en-Bresse,01,,,01053000CV0032,,,,,,,,,,,,,0,,,,,S,sols,,,27.0,5.238214,46.183241
17,2017-9,2017-01-13,1,Vente,181800.0,277.0,,RUE DES HIRONDELLES,1895,1000.0,01053,Bourg-en-Bresse,01,,,01053000CW0319,,,,,,,,,,,,,0,1.0,Maison,80.0,4.0,S,sols,,,1067.0,5.238486,46.183285
18,2017-10,2017-01-04,1,Vente,177000.0,26.0,,RUE MAL FOCH,2520,1000.0,01053,Bourg-en-Bresse,01,,,01053000AD0198,,,,,,,,,,,,,0,2.0,Appartement,38.0,1.0,S,sols,,,70.0,5.228088,46.205268
19,2017-10,2017-01-04,1,Vente,177000.0,26.0,,RUE MAL FOCH,2520,1000.0,01053,Bourg-en-Bresse,01,,,01053000AD0198,,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,80.0,0.0,S,sols,,,70.0,5.228088,46.205268
20,2017-10,2017-01-04,1,Vente,177000.0,26.0,,RUE MAL FOCH,2520,1000.0,01053,Bourg-en-Bresse,01,,,01053000AD0198,,,,,,,,,,,,,0,2.0,Appartement,38.0,1.0,S,sols,,,70.0,5.228088,46.205268
21,2017-11,2017-01-02,1,Vente,130000.0,5294.0,,LHOMONT,B020,1340.0,01229,Malafretaz,01,,,01229000AA0020,,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,160.0,0.0,S,sols,,,162.0,5.130072,46.335052
22,2017-12,2017-01-03,1,Vente,174500.0,121.0,,IMP DE FEIGNOUX,0035,1310.0,01115,Confrançon,01,,,01115000AA0079,,,,,,,,,,,,,0,1.0,Maison,80.0,4.0,S,sols,,,1173.0,5.062263,46.257667
23,2017-13,2017-01-06,1,Vente,205788.75,5462.0,,CERTINES,B011,1240.0,01069,Certines,01,,,010690000C0549,,,,,,,,,,,,,0,1.0,Maison,101.0,5.0,S,sols,,,809.0,5.26724,46.128032
24,2017-14,2017-01-06,1,Vente,179000.0,190.0,,CHEM DE MAS GRUZIN,0330,1250.0,01422,Tossiat,01,,,014220000B0841,,,,,,,,,,,,,0,1.0,Maison,80.0,3.0,S,sols,,,1283.0,5.312784,46.143301
25,2017-15,2017-01-09,1,Vente,47000.0,924.0,,RUE PRINCIPALE,0170,1270.0,01029,Beaupont,01,,,010290000C1073,,,,,,,,,,,,,0,1.0,Maison,84.0,3.0,S,sols,,,1340.0,5.257079,46.408613
26,2017-15,2017-01-09,1,Vente,47000.0,,,BEAUPONT VILLAGE,B002,1270.0,01029,Beaupont,01,,,010290000C1075,,,,,,,,,,,,,0,,,,,T,terres,,,630.0,5.257334,46.408915
27,2017-15,2017-01-09,1,Vente,47000.0,,,BEAUPONT VILLAGE,B002,1270.0,01029,Beaupont,01,,,010290000C1076,,,,,,,,,,,,,0,,,,,J,jardins,,,450.0,5.257405,46.408655
28,2017-16,2017-01-03,1,Vente,7500.0,,,LES ASSARDS,B003,1851.0,01232,Marboz,01,,,01232000WN0111,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,12290.0,5.232441,46.344063
29,2017-17,2017-01-03,1,Vente,1500.0,,,EN VERNOSET,B182,1270.0,01108,Coligny,01,,,01108000AD0088,,,,,,,,,,,,,0,,,,,P,prés,,,1262.0,5.342592,46.381061
30,2017-18,2017-01-05,1,Vente,138000.0,6.0,,LOT LE BIOLAY,A003,1370.0,01350,Saint-Étienne-du-Bois,01,,,01350000AA0012,,,,,,,,,,,,,0,1.0,Maison,101.0,5.0,S,sols,,,419.0,5.300159,46.293208
31,2017-19,2017-01-13,1,Vente,161340.0,5706.0,,BROTTEAUX DU BLANCHON,B013,1160.0,01304,Pont-d'Ain,01,,,01304000AK0084,,,,,,,,,,,,,0,1.0,Maison,85.0,5.0,S,sols,,,972.0,5.34559,46.044744
32,2017-20,2017-01-12,1,Vente,186000.0,,,CUETANT,B018,1290.0,01365,Saint-Jean-sur-Veyle,01,,,013650000C0634,,,,,,,,,,,,,0,,,,,J,jardins,,,375.0,4.90301,46.263902
33,2017-20,2017-01-12,1,Vente,186000.0,,,CUETANT,B018,1290.0,01365,Saint-Jean-sur-Veyle,01,,,013650000C0635,,,,,,,,,,,,,0,,,,,VI,vignes,,,567.0,4.902951,46.264052
34,2017-20,2017-01-12,1,Vente,186000.0,5151.0,,CUETANT,B018,1290.0,01365,Saint-Jean-sur-Veyle,01,,,013650000C1152,,,,,,,,,,,,,0,1.0,Maison,160.0,6.0,S,sols,,,716.0,4.90355,46.263771
35,2017-21,2017-01-11,1,Vente,10000.0,,,SOUS LE BOIS,B160,1270.0,01108,Coligny,01,,,01108000ZK0001,,,,,,,,,,,,,0,,,,,P,prés,,,3200.0,5.309101,46.371961
36,2017-21,2017-01-11,1,Vente,10000.0,,,SOUS LE BOIS,B160,1270.0,01108,Coligny,01,,,01108000ZL0029,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,6920.0,5.309743,46.373439
37,2017-21,2017-01-11,1,Vente,10000.0,,,SOUS LE BOIS,B160,1270.0,01108,Coligny,01,,,01108000ZL0040,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,7970.0,5.308934,46.372818
38,2017-22,2017-01-12,1,Vente,84000.0,64.0,,RUE BERNARD,0135,1340.0,01130,Bresse Vallons,01,1130.0,Cras-sur-Reyssouze,011300000B0568,,,,,,,,,,,,,0,1.0,Maison,154.0,5.0,S,sols,,,630.0,5.166207,46.308449
39,2017-23,2017-01-09,1,Vente,137000.0,412.0,,GRANDE ROUTE,0300,1190.0,01284,Ozan,01,,,012840000A0093,,,,,,,,,,,,,0,1.0,Maison,87.0,4.0,S,sols,,,868.0,4.914928,46.392794
40,2017-23,2017-01-09,1,Vente,137000.0,,,OZAN,B064,1190.0,01284,Ozan,01,,,012840000A0098,,,,,,,,,,,,,0,,,,,J,jardins,,,390.0,4.914462,46.392973
41,2017-24,2017-01-11,1,Vente,166900.0,5188.0,,TEPPES BELLECOUR,B141,1190.0,01352,Saint-Étienne-sur-Reyssouze,01,,,013520000D0577,,,,,,,,,,,,,0,1.0,Maison,92.0,4.0,P,prés,,,2137.0,5.00278,46.40972
42,2017-24,2017-01-11,1,Vente,166900.0,5188.0,,TEPPES BELLECOUR,B141,1190.0,01352,Saint-Étienne-sur-Reyssouze,01,,,013520000D0577,,,,,,,,,,,,,0,1.0,Maison,92.0,4.0,S,sols,,,937.0,5.00278,46.40972
43,2017-25,2017-01-03,1,Vente,30000.0,5264.0,,COLIGNY LE HAUT,B050,1270.0,01108,Coligny,01,,,01108000AD0158,,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,38.0,0.0,S,sols,,,192.0,5.345111,46.383178
44,2017-25,2017-01-03,1,Vente,30000.0,5264.0,,COLIGNY LE HAUT,B050,1270.0,01108,Coligny,01,,,01108000AD0158,,,,,,,,,,,,,0,1.0,Maison,80.0,5.0,S,sols,,,192.0,5.345111,46.383178
45,2017-26,2017-01-10,1,Vente,137000.0,15.0,,RUE PRINCIPALE,0300,1370.0,01426,Val-Revermont,01,,,01426137AC0258,,,,,,,,,,,,,0,1.0,Maison,37.0,1.0,S,sols,,,640.0,5.386404,46.297049
46,2017-26,2017-01-10,1,Vente,137000.0,15.0,,RUE PRINCIPALE,0300,1370.0,01426,Val-Revermont,01,,,01426137AC0258,,,,,,,,,,,,,0,1.0,Maison,130.0,5.0,S,sols,,,640.0,5.386404,46.297049
47,2017-26,2017-01-10,1,Vente,137000.0,6000.0,,VILLAGE DE CUISIAT,B407,1370.0,01426,Val-Revermont,01,,,01426137AC0261,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,P,prés,,,530.0,5.386089,46.29706
48,2017-26,2017-01-10,1,Vente,137000.0,,,VERS L EGLISE,B395,1370.0,01426,Val-Revermont,01,,,01426137AC0330,,,,,,,,,,,,,0,,,,,S,sols,,,35.0,5.386358,46.297021
49,2017-27,2017-01-17,1,Vente,165000.0,5315.0,,MONTEFANTY,B153,1190.0,01094,Chavannes-sur-Reyssouze,01,,,010940000B1245,,,,,,,,,,,,,0,1.0,Maison,121.0,4.0,S,sols,,,1041.0,4.986873,46.430729
50,2017-27,2017-01-17,1,Vente,165000.0,,,MONTEFANTY,B153,1190.0,01094,Chavannes-sur-Reyssouze,01,,,010940000B1248,,,,,,,,,,,,,0,,,,,S,sols,,,55.0,4.987052,46.430965
51,2017-27,2017-01-17,1,Vente,165000.0,,,MONTEFANTY,B153,1190.0,01094,Chavannes-sur-Reyssouze,01,,,010940000B1249,,,,,,,,,,,,,0,,,,,S,sols,,,237.0,4.98687,46.430983
52,2017-28,2017-01-03,3,Vente,380000.0,45.0,,AV DE MACON,2400,1000.0,01053,Bourg-en-Bresse,01,,,01053000AB0455,,,,,,,,,,,,,0,2.0,Appartement,132.0,4.0,S,sols,,,150.0,5.218749,46.210512
53,2017-28,2017-01-03,3,Vente,380000.0,45.0,,AV DE MACON,2400,1000.0,01053,Bourg-en-Bresse,01,,,01053000AB0455,,,,,,,,,,,,,0,2.0,Appartement,88.0,3.0,S,sols,,,150.0,5.218749,46.210512
54,2017-28,2017-01-03,3,Vente,380000.0,45.0,,AV DE MACON,2400,1000.0,01053,Bourg-en-Bresse,01,,,01053000AB0455,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,150.0,5.218749,46.210512
55,2017-28,2017-01-03,3,Vente,380000.0,45.0,,AV DE MACON,2400,1000.0,01053,Bourg-en-Bresse,01,,,01053000AB0455,,,,,,,,,,,,,0,2.0,Appartement,51.0,2.0,S,sols,,,150.0,5.218749,46.210512
56,2017-28,2017-01-03,3,Vente,380000.0,45.0,,AV DE MACON,2400,1000.0,01053,Bourg-en-Bresse,01,,,01053000AB0456,,,,,,,,,,,,,0,,,,,S,sols,,,142.0,5.218679,46.210448
57,2017-28,2017-01-03,3,Vente,380000.0,45.0,,AV DE MACON,2400,1000.0,01053,Bourg-en-Bresse,01,,,01053000AB0457,,,,,,,,,,,,,0,,,,,S,sols,,,190.0,5.218473,46.21041
58,2017-28,2017-01-03,3,Vente,380000.0,45.0,,AV DE MACON,2400,1000.0,01053,Bourg-en-Bresse,01,,,01053000AB0458,,,,,,,,,,,,,0,,,,,S,sols,,,53.0,5.218406,46.21036
59,2017-28,2017-01-03,3,Vente,380000.0,45.0,,AV DE MACON,2400,1000.0,01053,Bourg-en-Bresse,01,,,01053000AB0459,,,,,,,,,,,,,0,,,,,S,sols,,,173.0,,
60,2017-28,2017-01-03,3,Vente,380000.0,45.0,,AV DE MACON,2400,1000.0,01053,Bourg-en-Bresse,01,,,01053000AB0460,,,,,,,,,,,,,0,,,,,S,sols,,,386.0,5.217837,46.210166
61,2017-28,2017-01-03,3,Vente,380000.0,45.0,,AV DE MACON,2400,1000.0,01053,Bourg-en-Bresse,01,,,01053000AB0461,,,,,,,,,,,,,0,,,,,S,sols,,,345.0,5.217757,46.210236
62,2017-28,2017-01-03,3,Vente,380000.0,,,RUE DE LA CHAMBIERE,0750,1000.0,01053,Bourg-en-Bresse,01,,,01053000AB0462,,,,,,,,,,,,,0,,,,,S,sols,,,903.0,5.217347,46.210117
63,2017-28,2017-01-03,3,Vente,380000.0,45.0,,AV DE MACON,2400,1000.0,01053,Bourg-en-Bresse,01,,,01053000AB0463,,,,,,,,,,,,,0,,,,,S,sols,,,529.0,5.218291,46.210391
64,2017-28,2017-01-03,3,Vente,380000.0,45.0,,AV DE MACON,2400,1000.0,01053,Bourg-en-Bresse,01,,,01053000AB0464,,,,,,,,,,,,,0,,,,,S,sols,,,62.0,5.218729,46.210572
65,2017-28,2017-01-03,3,Vente,380000.0,43.0,B,AV DE MACON,2400,1000.0,01053,Bourg-en-Bresse,01,,,01053000AB0465,,,,,,,,,,,,,0,2.0,Appartement,37.0,2.0,,,,,,5.218828,46.210472
66,2017-28,2017-01-03,3,Vente,380000.0,43.0,B,AV DE MACON,2400,1000.0,01053,Bourg-en-Bresse,01,,,01053000AB0465,,,,,,,,,,,,,0,2.0,Appartement,32.0,2.0,,,,,,5.218828,46.210472
67,2017-28,2017-01-03,3,Vente,380000.0,43.0,B,AV DE MACON,2400,1000.0,01053,Bourg-en-Bresse,01,,,01053000AB0465,,,,,,,,,,,,,0,2.0,Appartement,37.0,2.0,,,,,,5.218828,46.210472
68,2017-28,2017-01-03,3,Vente,380000.0,43.0,B,AV DE MACON,2400,1000.0,01053,Bourg-en-Bresse,01,,,01053000AB0465,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,,,,,,5.218828,46.210472
69,2017-29,2017-01-16,1,Vente,209000.0,11.0,,ALL DES MESANGES,2668,1000.0,01053,Bourg-en-Bresse,01,,,01053000CW0037,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,494.0,5.242477,46.185279
70,2017-29,2017-01-16,1,Vente,209000.0,14.0,,RUE DES ECUREUILS,1215,1000.0,01053,Bourg-en-Bresse,01,,,01053000CW0038,,,,,,,,,,,,,0,1.0,Maison,84.0,5.0,S,sols,,,451.0,5.242687,46.185402
71,2017-29,2017-01-16,1,Vente,209000.0,1.0,,RUE DE LA BUTTE,0632,1000.0,01053,Bourg-en-Bresse,01,,,01053000CW0050,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,480.0,5.241724,46.18666
72,2017-29,2017-01-16,1,Vente,209000.0,,,RUE DES ECUREUILS,1215,1000.0,01053,Bourg-en-Bresse,01,,,01053000CW0108,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,80.0,5.24274,46.185637
73,2017-29,2017-01-16,1,Vente,209000.0,,,RUE DES ECUREUILS,1215,1000.0,01053,Bourg-en-Bresse,01,,,01053000CW0114,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,66.0,5.243569,46.183824
74,2017-29,2017-01-16,1,Vente,209000.0,,,DOMAINE DE LA FORET,B062,1000.0,01053,Bourg-en-Bresse,01,,,01053000CW0127,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4088.0,5.242385,46.183655
75,2017-29,2017-01-16,1,Vente,209000.0,253.0,,ALL DU FURET,1225,1000.0,01053,Bourg-en-Bresse,01,,,01053000CW0130,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,527.0,5.24385,46.183891
76,2017-29,2017-01-16,1,Vente,209000.0,1.0,,ALL DES COUCOUS,1004,1000.0,01053,Bourg-en-Bresse,01,,,01053000CW0141,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,1134.0,5.242954,46.185707
77,2017-29,2017-01-16,1,Vente,209000.0,181.0,,ALL DU FURET,1225,1000.0,01053,Bourg-en-Bresse,01,,,01053000CW0231,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,2500.0,5.244287,46.184631
78,2017-29,2017-01-16,1,Vente,209000.0,,,ALL DES MERLES,2667,1000.0,01053,Bourg-en-Bresse,01,,,01053000CW0340,,,,,,,,,,,,,0,,,,,S,sols,,,227.0,5.244491,46.184878
79,2017-30,2017-01-05,3,Vente,134000.0,320.0,,CHEM DE BONAFOU,0235,1310.0,01065,Buellas,01,,,010650000A1859,,,,,,,,,,,,,0,1.0,Maison,109.0,6.0,S,sols,,,800.0,5.135819,46.21124
80,2017-31,2017-01-16,1,Vente,2000.0,,,LE MONT,B070,1560.0,01437,Vescours,01,,,014370000C0001,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,23810.0,5.023295,46.46217
81,2017-32,2017-01-16,2,Vente,100.0,,,LES ROUSSETS,B107,1560.0,01437,Vescours,01,,,01437000ZA0079,,,,,,,,,,,,,0,,,,,T,terres,,,2172.0,5.025088,46.484944
82,2017-33,2017-01-23,1,Vente,90000.0,14.0,,RUE DE TOURAINE,3617,1000.0,01053,Bourg-en-Bresse,01,,,01053000CH0049,,,358,,,,,,,,,,1,1.0,Maison,104.0,5.0,,,,,,5.274942,46.196315
83,2017-34,2017-01-10,1,Vente en l'état futur d'achèvement,398000.0,,,,,,01053,Bourg-en-Bresse,01,,,01053000AB0296,,,59,,,,,,,,,,1,,,,,,,,,,5.217665,46.207994
84,2017-34,2017-01-10,1,Vente en l'état futur d'achèvement,398000.0,,,,,,01053,Bourg-en-Bresse,01,,,01053000AB0296,,,54,,,,,,,,,,1,,,,,,,,,,5.217665,46.207994
85,2017-34,2017-01-10,1,Vente en l'état futur d'achèvement,398000.0,,,,,,01053,Bourg-en-Bresse,01,,,01053000AB0296,,,15,,,,,,,,,,1,,,,,,,,,,5.217665,46.207994
86,2017-34,2017-01-10,1,Vente en l'état futur d'achèvement,398000.0,,,,,,01053,Bourg-en-Bresse,01,,,01053000AB0296,,,30,,,,,,,,,,1,,,,,,,,,,5.217665,46.207994
87,2017-35,2017-01-12,1,Vente,74000.0,,,CHARMEIL,B035,1340.0,01024,Attignat,01,,,01024000AD0220,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,739.0,5.160884,46.281585
88,2017-36,2017-01-04,1,Vente,170000.0,5198.0,,LA GRIPINIERE,B003,1380.0,01026,Bâgé-le-Châtel,01,,,010260000A0486,,,,,,,,,,,,,0,1.0,Maison,96.0,4.0,S,sols,,,578.0,4.930047,46.310442
89,2017-37,2017-01-12,1,Vente,186300.0,127.0,,ALL DU PAVILLON,2844,1000.0,01053,Bourg-en-Bresse,01,,,01053000AE0314,,,20,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.218341,46.206418
90,2017-37,2017-01-12,1,Vente,186300.0,13.0,,ALL DU PAVILLON,2844,1000.0,01053,Bourg-en-Bresse,01,,,01053000AE0314,,,165,70.22,,,,,,,,,1,2.0,Appartement,70.0,3.0,,,,,,5.218341,46.206418
91,2017-38,2017-01-13,1,Vente en l'état futur d'achèvement,236000.0,,,,,,01053,Bourg-en-Bresse,01,,,01053000AB0296,,,29,,,,,,,,,,1,,,,,,,,,,5.217665,46.207994
92,2017-38,2017-01-13,1,Vente en l'état futur d'achèvement,236000.0,,,,,,01053,Bourg-en-Bresse,01,,,01053000AB0296,,,14,,,,,,,,,,1,,,,,,,,,,5.217665,46.207994
93,2017-38,2017-01-13,1,Vente en l'état futur d'achèvement,236000.0,,,,,,01053,Bourg-en-Bresse,01,,,01053000AB0296,,,51,,,,,,,,,,1,,,,,,,,,,5.217665,46.207994
94,2017-39,2017-01-16,1,Vente,119000.0,12.0,B,RUE LAMARTINE,2190,1000.0,01053,Bourg-en-Bresse,01,,,01053000AM0097,,,122,72.43,17,,,,,,,,2,2.0,Appartement,72.0,3.0,,,,,,5.21915,46.198277
95,2017-39,2017-01-16,1,Vente,119000.0,12.0,,RUE LAMARTINE,2190,1000.0,01053,Bourg-en-Bresse,01,,,01053000AM0097,,,74,13.1,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.21915,46.198277
96,2017-40,2017-01-11,1,Vente,125081.0,60.0,,RUE CHARLES BAUDELAIRE,0730,1000.0,01344,Saint-Denis-lès-Bourg,01,,,01344000AC0181,,,119,53.33,,,,,,,,,1,2.0,Appartement,53.0,2.0,,,,,,5.200101,46.210301
97,2017-40,2017-01-11,1,Vente,125081.0,60.0,,RUE CHARLES BAUDELAIRE,0730,1000.0,01344,Saint-Denis-lès-Bourg,01,,,01344000AC0181,,,128,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,5.200101,46.210301
98,2017-41,2017-01-06,1,Vente,60000.0,,,LES COMBES,B019,1340.0,01130,Bresse Vallons,01,1154.0,Étrez,01130154ZC0118,01154000ZC0118,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1229.0,5.180524,46.339783
99,2017-42,2017-01-05,1,Vente,128000.0,6.0,,RUE DES BLANCHISSERIES,0501,1000.0,01053,Bourg-en-Bresse,01,,,01053000AC0434,,,,,,,,,,,,,0,,,,,S,sols,,,201.0,5.224638,46.212018
100,2017-42,2017-01-05,1,Vente,128000.0,4.0,,RUE DES BLANCHISSERIES,0501,1000.0,01053,Bourg-en-Bresse,01,,,01053000AC0435,,,,,,,,,,,,,0,1.0,Maison,107.0,6.0,S,sols,,,414.0,5.224691,46.21201
101,2017-42,2017-01-05,1,Vente,128000.0,4.0,,RUE DES BLANCHISSERIES,0501,1000.0,01053,Bourg-en-Bresse,01,,,01053000AC0437,,,,,,,,,,,,,0,,,,,S,sols,,,20.0,5.224712,46.211842
102,2017-43,2017-01-12,1,Vente,153500.0,5348.0,,LES BORJONS OUEST,B015,1570.0,01231,Manziat,01,,,01231000AC0091,,,,,,,,,,,,,0,1.0,Maison,98.0,4.0,S,sols,,,690.0,4.907969,46.363768
103,2017-44,2017-01-12,2,Vente,162250.0,,,LA LECHERE,B067,1340.0,01236,Marsonnas,01,,,01236000AO0375,,,,,,,,,,,,,0,,,,,S,sols,,,1070.0,5.082902,46.332614
104,2017-44,2017-01-12,2,Vente,162250.0,1383.0,,RTE DE LA LECHERE,0140,1340.0,01236,Marsonnas,01,,,01236000AO0377,,,,,,,,,,,,,0,1.0,Maison,86.0,4.0,P,prés,,,1085.0,5.083051,46.33253
105,2017-45,2017-01-12,1,Vente,154000.0,827.0,,RTE DE PONT DE VAUX,0006,1380.0,01025,Bâgé-Dommartin,01,1025.0,Bâgé-la-Ville,010250000A1594,,,,,,,,,,,,,0,1.0,Maison,106.0,5.0,S,sols,,,1773.0,4.933214,46.32027
106,2017-46,2017-01-16,1,Vente,58000.0,,,LE POTEY,B006,1380.0,01026,Bâgé-le-Châtel,01,,,010260000A1027,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,806.0,4.934338,46.312914
107,2017-47,2017-01-13,1,Vente,70000.0,48.0,,RUE GABRIEL VICAIRE,1610,1000.0,01053,Bourg-en-Bresse,01,,,01053000AC0215,,,6,,,,,,,,,,1,2.0,Appartement,64.0,3.0,,,,,,5.221155,46.208089
108,2017-48,2017-01-11,2,Vente,95000.0,,,AUX GRAVANNIERES,B049,1290.0,01203,Laiz,01,,,012030000B1867,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1347.0,4.884904,46.252356
109,2017-48,2017-01-11,2,Vente,95000.0,,,AUX GRAVANNIERES,B049,1290.0,01203,Laiz,01,,,012030000B1868,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,800.0,4.885055,46.252768
110,2017-48,2017-01-11,2,Vente,95000.0,,,AUX GRAVANNIERES,B049,1290.0,01203,Laiz,01,,,012030000B1869,,,,,,,,,,,,,0,,,,,S,sols,,,300.0,4.884816,46.252405
111,2017-49,2017-01-16,1,Vente,156000.0,5798.0,,PUITS GUILLEMIN,B311,1750.0,01320,Replonges,01,,,013200000E1914,,,,,,,,,,,,,0,1.0,Maison,96.0,5.0,S,sols,,,790.0,,
112,2017-50,2017-01-11,1,Vente,3000.0,,,AUX GRAVANNIERES,B049,1290.0,01203,Laiz,01,,,012030000B1869,,,,,,,,,,,,,0,,,,,S,sols,,,300.0,4.884816,46.252405
